iter	Passed	Remaining
1499	79832	5242322
1500	79884	5242193
1501	79937	5242109
1502	79991	5242114
1503	80041	5241882
1504	80097	5242027
1505	80151	5241991
1506	80204	5241906
1507	80258	5241937
1508	80312	5241916
1509	80364	5241776
1510	80422	5242072
1511	80477	5242125
1512	80531	5242083
1513	80583	5241960
1514	80635	5241810
1515	80690	5241889
1516	80742	5241775
1517	80796	5241796
1518	80849	5241688
1519	80903	5241725
1520	80956	5241612
1521	81008	5241473
1522	81061	5241403
1523	81114	5241327
1524	81170	5241453
1525	81222	5241352
1526	81273	5241135
1527	81327	5241162
1528	81382	5241205
1529	81436	5241217
1530	81487	5241018
1531	81541	5240995
1532	81596	5241091
1533	81651	5241131
1534	81706	5241211
1535	81761	5241238
1536	81814	5241198
1537	81867	5241148
1538	81920	5241033
1539	81975	5241121
1540	82027	5240963
1541	82082	5241011
1542	82135	5240940
1543	82184	5240672
1544	82241	5240834
1545	82295	5240797
1546	82349	5240811
1547	82407	5241056
1548	82460	5240980
1549	82514	5241025
1550	82568	5240972
1551	82622	5241016
1552	82676	5240967
1553	82728	5240861
1554	82782	5240851
1555	82833	5240676
1556	82889	5240755
1557	82940	5240562
1558	82995	5240615
1559	83054	5240931
1560	83107	5240901
1561	83160	5240834
1562	83217	5240976
1563	83272	5241080
1564	83328	5241173
1565	83382	5241143
1566	83436	5241147
1567	83487	5240999
1568	83544	5241184
1569	83594	5240912
1570	83648	5240903
1571	83703	5240928
1572	83755	5240845
1573	83805	5240572
1574	83861	5240705
1575	83914	5240623
1576	83969	5240675
1577	84021	5240563
1578	84075	5240534
1579	84130	5240577
1580	84186	5240723
1581	84238	5240564
1582	84292	5240553
1583	84345	5240510
1584	84399	5240502
1585	84456	5240678
1586	84514	5240918
1587	84570	5241010
1588	84623	5240945
1589	84678	5241030
1590	84729	5240834
1591	84781	5240715
1592	84833	5240558
1593	84885	5240414
1594	84943	5240638
1595	84995	5240513
1596	85045	5240311
1597	85097	5240173
1598	85151	5240136
1599	85205	5240126
1600	85258	5240086
1601	85312	5240074
1602	85370	5240311
1603	85426	5240392
1604	85480	5240409
1605	85533	5240356
1606	85587	5240324
1607	85641	5240318
1608	85694	5240268
1609	85747	5240153
1610	85802	5240215
1611	85855	5240162
1612	85912	5240372
1613	85966	5240358
1614	86019	5240257
1615	86072	5240181
1616	86129	5240341
1617	86181	5240213
1618	86237	5240344
1619	86292	5240402
1620	86345	5240328
1621	86398	5240291
1622	86455	5240468
1623	86509	5240415
1624	86561	5240307
1625	86616	5240363
1626	86671	5240420
1627	86724	5240342
1628	86778	5240341
1629	86831	5240246
1630	86884	5240192
1631	86937	5240086
1632	86990	5240018
1633	87043	5239947
1634	87095	5239834
1635	87148	5239753
1636	87204	5239857
1637	87255	5239708
1638	87311	5239783
1639	87366	5239875
1640	87420	5239840
1641	87474	5239855
1642	87527	5239784
1643	87580	5239721
1644	87633	5239636
1645	87690	5239796
1646	87746	5239905
1647	87800	5239893
1648	87853	5239855
1649	87907	5239819
1650	87959	5239702
1651	88014	5239757
1652	88069	5239800
1653	88121	5239651
1654	88177	5239761
1655	88229	5239639
1656	88282	5239558
1657	88339	5239707
1658	88392	5239693
1659	88447	5239697
1660	88500	5239638
1661	88555	5239677
1662	88609	5239705
1663	88666	5239839
1664	88723	5239990
1665	88777	5239991
1666	88832	5240077
1667	88884	5239941
1668	88941	5240105
1669	88994	5240018
1670	89049	5240039
1671	89097	5239706
1672	89153	5239798
1673	89207	5239769
1674	89260	5239705
1675	89311	5239512
1676	89365	5239554
1677	89420	5239582
1678	89475	5239595
1679	89527	5239499
1680	89580	5239410
1681	89633	5239336
1682	89687	5239328
1683	89742	5239364
1684	89793	5239205
1685	89847	5239164
1686	89901	5239150
1687	89956	5239232
1688	90009	5239141
1689	90063	5239130
1690	90118	5239161
1691	90170	5239060
1692	90225	5239100
1693	90281	5239191
1694	90331	5238987
1695	90389	5239190
1696	90445	5239264
1697	90501	5239372
1698	90554	5239335
1699	90606	5239165
1700	90660	5239192
1701	90715	5239242
1702	90768	5239175
1703	90820	5239014
1704	90876	5239120
1705	90929	5239052
1706	90982	5239000
1707	91036	5238970
1708	91092	5239056
1709	91145	5239020
1710	91199	5239002
1711	91251	5238855
1712	91308	5239007
1713	91358	5238801
1714	91413	5238838
1715	91466	5238755
1716	91520	5238760
1717	91575	5238798
1718	91632	5238917
1719	91693	5239320
1720	91749	5239399
1721	91805	5239542
1722	91860	5239574
1723	91918	5239777
1724	91971	5239708
1725	92026	5239777
1726	92080	5239756
1727	92136	5239839
1728	92189	5239747
1729	92243	5239733
1730	92297	5239709
1731	92353	5239856
1732	92408	5239857
1733	92460	5239726
1734	92513	5239672
1735	92568	5239697
1736	92622	5239711
1737	92676	5239712
1738	92730	5239666
1739	92783	5239627
1740	92841	5239839
1741	92896	5239828
1742	92949	5239784
1743	93003	5239744
1744	93055	5239645
1745	93111	5239740
1746	93165	5239738
1747	93220	5239754
1748	93272	5239653
1749	93323	5239423
1750	93378	5239470
1751	93431	5239402
1752	93484	5239324
1753	93538	5239315
1754	93593	5239362
1755	93652	5239619
1756	93702	5239384
1757	93755	5239298
1758	93808	5239238
1759	93863	5239289
1760	93916	5239193
1761	93967	5239021
1762	94022	5239056
1763	94073	5238904
1764	94128	5238950
1765	94184	5239013
1766	94235	5238864
1767	94289	5238823
1768	94338	5238505
1769	94391	5238452
1770	94446	5238506
1771	94501	5238523
1772	94553	5238421
1773	94606	5238327
1774	94660	5238306
1775	94709	5238057
1776	94763	5238014
1777	94816	5237934
1778	94870	5237902
1779	94923	5237833
1780	94975	5237745
1781	95028	5237675
1782	95080	5237536
1783	95132	5237411
1784	95188	5237495
1785	95241	5237405
1786	95295	5237430
1787	95348	5237358
1788	95402	5237336
1789	95456	5237329
1790	95509	5237220
1791	95561	5237124
1792	95619	5237312
1793	95676	5237450
1794	95732	5237537
1795	95787	5237616
1796	95844	5237757
1797	95897	5237666
1798	95953	5237739
1799	96008	5237776
1800	96063	5237829
1801	96114	5237634
1802	96166	5237553
1803	96219	5237445
1804	96271	5237309
1805	96326	5237347
1806	96383	5237527
1807	96436	5237414
1808	96489	5237362
1809	96538	5237106
1810	96593	5237141
1811	96648	5237152
1812	96699	5236997
1813	96755	5237060
1814	96808	5236970
1815	96861	5236929
1816	96911	5236668
1817	96965	5236695
1818	97017	5236535
1819	97070	5236466
1820	97125	5236510
1821	97179	5236472
1822	97234	5236514
1823	97288	5236495
1824	97344	5236626
1825	97398	5236601
1826	97456	5236774
1827	97509	5236694
1828	97562	5236609
1829	97614	5236515
1830	97670	5236575
1831	97724	5236581
1832	97777	5236500
1833	97830	5236448
1834	97886	5236529
1835	97939	5236459
1836	97996	5236571
1837	98051	5236658
1838	98109	5236802
1839	98162	5236738
1840	98215	5236669
1841	98269	5236679
1842	98323	5236653
1843	98380	5236787
1844	98430	5236580
1845	98481	5236390
1846	98536	5236387
1847	98589	5236345
1848	98643	5236323
1849	98696	5236226
1850	98747	5236096
1851	98802	5236120
1852	98856	5236081
1853	98909	5235996
1854	98963	5235976
1855	99015	5235873
1856	99066	5235687
1857	99118	5235573
1858	99172	5235526
1859	99223	5235397
1860	99278	5235421
1861	99330	5235291
1862	99385	5235303
1863	99443	5235532
1864	99499	5235614
1865	99552	5235538
1866	99608	5235582
1867	99661	5235557
1868	99717	5235623
1869	99768	5235428
1870	99823	5235488
1871	99888	5236040
1872	99944	5236110
1873	99996	5235979
1874	100055	5236211
1875	100107	5236115
1876	100163	5236193
1877	100217	5236177
1878	100270	5236119
1879	100322	5235964
1880	100379	5236093
1881	100435	5236195
1882	100488	5236120
1883	100539	5235953
1884	100593	5235956
1885	100646	5235859
1886	100701	5235873
1887	100753	5235747
1888	100811	5235969
1889	100866	5235983
1890	100916	5235780
1891	100971	5235803
1892	101024	5235725
1893	101078	5235716
1894	101135	5235848
1895	101187	5235700
1896	101240	5235614
1897	101293	5235551
1898	101350	5235682
1899	101404	5235671
1900	101456	5235560
1901	101513	5235662
1902	101566	5235601
1903	101618	5235466
1904	101674	5235557
1905	101727	5235476
1906	101783	5235601
1907	101838	5235627
1908	101889	5235436
1909	101943	5235396
1910	101996	5235346
1911	102050	5235299
1912	102102	5235200
1913	102158	5235287
1914	102215	5235409
1915	102271	5235487
1916	102328	5235628
1917	102382	5235590
1918	102437	5235631
1919	102491	5235588
1920	102547	5235673
1921	102599	5235570
1922	102654	5235582
1923	102704	5235385
1924	102759	5235418
1925	102819	5235693
1926	102876	5235811
1927	102929	5235721
1928	102984	5235757
1929	103033	5235492
1930	103089	5235552
1931	103140	5235391
1932	103195	5235430
1933	103248	5235367
1934	103300	5235247
1935	103355	5235242
1936	103412	5235404
1937	103466	5235369
1938	103519	5235291
1939	103570	5235135
1940	103625	5235155
1941	103682	5235249
1942	103733	5235112
1943	103783	5234869
1944	103840	5234986
1945	103892	5234872
1946	103945	5234821
1947	103997	5234703
1948	104054	5234792
1949	104110	5234871
1950	104164	5234868
1951	104217	5234790
1952	104271	5234765
1953	104328	5234908
1954	104380	5234791
1955	104437	5234924
1956	104493	5234981
1957	104547	5234940
1958	104601	5234914
1959	104654	5234866
1960	104709	5234894
1961	104761	5234784
1962	104816	5234806
1963	104871	5234798
1964	104925	5234789
1965	104978	5234706
1966	105027	5234472
1967	105083	5234511
1968	105135	5234408
1969	105189	5234358
1970	105240	5234228
1971	105294	5234173
1972	105347	5234100
1973	105401	5234090
1974	105457	5234185
1975	105513	5234247
1976	105567	5234211
1977	105621	5234208
1978	105672	5234001
1979	105729	5234129
1980	105784	5234178
1981	105839	5234172
1982	105892	5234138
1983	105946	5234100
1984	105997	5233920
1985	106051	5233892
1986	106103	5233779
1987	106158	5233822
1988	106215	5233939
1989	106268	5233858
1990	106320	5233737
1991	106372	5233626
1992	106425	5233528
1993	106477	5233437
1994	106530	5233362
1995	106582	5233217
1996	106635	5233152
1997	106691	5233236
1998	106748	5233343
1999	106800	5233219
2000	106854	5233216
2001	106907	5233126
2002	106959	5233002
2003	107015	5233079
2004	107067	5232937
2005	107119	5232846
2006	107172	5232772
2007	107225	5232671
2008	107276	5232539
2009	107331	5232555
2010	107387	5232622
2011	107440	5232568
2012	107497	5232678
2013	107551	5232618
2014	107604	5232560
2015	107658	5232531
2016	107713	5232578
2017	107768	5232607
2018	107824	5232681
2019	107877	5232589
2020	107929	5232487
2021	107984	5232474
2022	108038	5232454
2023	108090	5232371
2024	108146	5232400
2025	108201	5232446
2026	108255	5232411
2027	108307	5232321
2028	108361	5232291
2029	108414	5232208
2030	108469	5232230
2031	108523	5232210
2032	108582	5232438
2033	108636	5232374
2034	108692	5232441
2035	108749	5232603
2036	108804	5232612
2037	108859	5232607
2038	108908	5232375
2039	108960	5232239
2040	109010	5232021
2041	109067	5232126
2042	109120	5232092
2043	109175	5232106
2044	109232	5232188
2045	109286	5232203
2046	109338	5232079
2047	109393	5232069
2048	109456	5232498
2049	109507	5232325
2050	109559	5232181
2051	109614	5232208
2052	109669	5232249
2053	109726	5232353
2054	109781	5232374
2055	109833	5232284
2056	109886	5232199
2057	109943	5232302
2058	110000	5232424
2059	110055	5232435
2060	110108	5232377
2061	110165	5232471
2062	110220	5232521
2063	110275	5232528
2064	110326	5232353
2065	110376	5232143
2066	110429	5232067
2067	110482	5231992
2068	110535	5231920
2069	110590	5231940
2070	110646	5231992
2071	110697	5231826
2072	110751	5231820
2073	110803	5231703
2074	110864	5232001
2075	110915	5231831
2076	110968	5231772
2077	111021	5231694
2078	111071	5231462
2079	111123	5231369
2080	111177	5231330
2081	111229	5231193
2082	111284	5231242
2083	111339	5231230
2084	111393	5231222
2085	111445	5231102
2086	111500	5231107
2087	111555	5231125
2088	111611	5231218
2089	111668	5231316
2090	111724	5231369
2091	111776	5231282
2092	111834	5231417
2093	111888	5231420
2094	111941	5231322
2095	111998	5231455
2096	112054	5231527
2097	112109	5231547
2098	112165	5231595
2099	112217	5231479
2100	112271	5231423
2101	112321	5231254
2102	112375	5231214
2103	112432	5231309
2104	112484	5231188
2105	112544	5231426
2106	112597	5231375
2107	112648	5231201
2108	112699	5231052
2109	112753	5231027
2110	112806	5230949
2111	112862	5230999
2112	112914	5230877
2113	112966	5230787
2114	113020	5230752
2115	113075	5230754
2116	113129	5230750
2117	113184	5230766
2118	113238	5230721
2119	113293	5230749
2120	113345	5230641
2121	113399	5230603
2122	113456	5230700
2123	113508	5230590
2124	113561	5230493
2125	113622	5230791
2126	113676	5230793
2127	113731	5230805
2128	113786	5230814
2129	113839	5230760
2130	113893	5230727
2131	113948	5230725
2132	114000	5230598
2133	114051	5230454
2134	114105	5230435
2135	114164	5230600
2136	114217	5230521
2137	114267	5230351
2138	114320	5230267
2139	114374	5230224
2140	114430	5230281
2141	114483	5230198
2142	114536	5230149
2143	114587	5229980
2144	114639	5229864
2145	114690	5229684
2146	114746	5229774
2147	114799	5229699
2148	114853	5229673
2149	114911	5229799
2150	114964	5229719
2151	115017	5229661
2152	115073	5229720
2153	115127	5229698
2154	115179	5229591
2155	115234	5229583
2156	115288	5229546
2157	115343	5229569
2158	115397	5229550
2159	115447	5229327
2160	115500	5229279
2161	115554	5229246
2162	115604	5229047
2163	115657	5228977
2164	115714	5229077
2165	115771	5229178
2166	115823	5229048
2167	115881	5229228
2168	115938	5229297
2169	115989	5229168
2170	116043	5229124
2171	116094	5228942
2172	116148	5228944
2173	116201	5228833
2174	116258	5228939
2175	116311	5228892
2176	116363	5228785
2177	116414	5228616
2178	116465	5228420
2179	116519	5228405
2180	116574	5228449
2181	116629	5228462
2182	116685	5228498
2183	116738	5228427
2184	116791	5228335
2185	116848	5228465
2186	116901	5228389
2187	116955	5228339
2188	117005	5228158
2189	117062	5228272
2190	117115	5228167
2191	117169	5228175
2192	117222	5228077
2193	117276	5228050
2194	117332	5228133
2195	117385	5228053
2196	117442	5228151
2197	117493	5227997
2198	117549	5228046
2199	117604	5228046
2200	117656	5227932
2201	117710	5227889
2202	117767	5228019
2203	117819	5227899
2204	117872	5227801
2205	117927	5227839
2206	117982	5227857
2207	118040	5227983
2208	118095	5228028
2209	118149	5227984
2210	118201	5227852
2211	118254	5227773
2212	118307	5227735
2213	118363	5227761
2214	118416	5227720
2215	118472	5227761
2216	118524	5227630
2217	118576	5227540
2218	118631	5227519
2219	118684	5227484
2220	118741	5227544
2221	118792	5227387
2222	118847	5227415
2223	118905	5227567
2224	118960	5227581
2225	119011	5227401
2226	119067	5227484
2227	119121	5227459
2228	119176	5227449
2229	119230	5227440
2230	119285	5227458
2231	119340	5227451
2232	119394	5227407
2233	119443	5227197
2234	119496	5227117
2235	119554	5227245
2236	119606	5227142
2237	119657	5226982
2238	119710	5226911
2239	119762	5226774
2240	119816	5226768
2241	119868	5226644
2242	119921	5226562
2243	119974	5226488
2244	120028	5226472
2245	120080	5226349
2246	120134	5226311
2247	120187	5226252
2248	120243	5226271
2249	120302	5226476
2250	120356	5226437
2251	120409	5226392
2252	120466	5226490
2253	120521	5226485
2254	120579	5226608
2255	120637	5226750
2256	120689	5226646
2257	120744	5226666
2258	120798	5226619
2259	120850	5226511
2260	120905	5226512
2261	120960	5226562
2262	121012	5226438
2263	121062	5226229
2264	121115	5226167
2265	121171	5226181
2266	121223	5226097
2267	121275	5225983
2268	121329	5225920
2269	121386	5226044
2270	121441	5226035
2271	121496	5226074
2272	121550	5226044
2273	121604	5225997
2274	121659	5225989
2275	121711	5225910
2276	121769	5226023
2277	121824	5226030
2278	121879	5226076
2279	121931	5225952
2280	121985	5225894
2281	122037	5225805
2282	122092	5225799
2283	122149	5225888
2284	122202	5225808
2285	122253	5225687
2286	122309	5225727
2287	122368	5225890
2288	122424	5225940
2289	122477	5225873
2290	122529	5225754
2291	122587	5225909
2292	122643	5225979
2293	122696	5225869
2294	122749	5225798
2295	122804	5225833
2296	122859	5225836
2297	122912	5225748
2298	122967	5225754
2299	123021	5225739
2300	123072	5225591
2301	123126	5225543
2302	123178	5225429
2303	123236	5225557
2304	123287	5225419
2305	123339	5225301
2306	123394	5225289
2307	123446	5225171
2308	123502	5225253
2309	123552	5225039
2310	123606	5225003
2311	123661	5225034
2312	123715	5224988
2313	123769	5224942
2314	123824	5224982
2315	123878	5224934
2316	123935	5225021
2317	123990	5225031
2318	124041	5224896
2319	124095	5224867
2320	124146	5224675
2321	124205	5224879
2322	124259	5224845
2323	124313	5224803
2324	124370	5224891
2325	124423	5224825
2326	124478	5224825
2327	124533	5224862
2328	124588	5224844
2329	124641	5224763
2330	124694	5224709
2331	124748	5224660
2332	124801	5224614
2333	124854	5224537
2334	124911	5224617
2335	124965	5224599
2336	125019	5224545
2337	125075	5224588
2338	125128	5224547
2339	125181	5224445
2340	125232	5224303
2341	125286	5224275
2342	125339	5224190
2343	125394	5224206
2344	125446	5224077
2345	125499	5223990
2346	125556	5224090
2347	125610	5224065
2348	125666	5224115
2349	125720	5224089
2350	125772	5223975
2351	125827	5223979
2352	125878	5223831
2353	125932	5223778
2354	125986	5223768
2355	126037	5223586
2356	126091	5223569
2357	126144	5223486
2358	126198	5223448
2359	126250	5223333
2360	126305	5223375
2361	126360	5223352
2362	126413	5223308
2363	126468	5223306
2364	126523	5223320
2365	126576	5223229
2366	126628	5223129
2367	126682	5223080
2368	126738	5223144
2369	126792	5223107
2370	126847	5223106
2371	126906	5223286
2372	126962	5223333
2373	127016	5223286
2374	127068	5223186
2375	127121	5223105
2376	127174	5223030
2377	127229	5223060
2378	127283	5222992
2379	127338	5223026
2380	127392	5222975
2381	127449	5223061
2382	127507	5223186
2383	127561	5223190
2384	127617	5223210
2385	127669	5223089
2386	127725	5223170
2387	127782	5223258
2388	127833	5223092
2389	127890	5223189
2390	127944	5223125
2391	127998	5223095
2392	128051	5223034
2393	128107	5223099
2394	128158	5222944
2395	128218	5223132
2396	128273	5223131
2397	128328	5223147
2398	128381	5223070
2399	128433	5222977
2400	128488	5222952
2401	128547	5223122
2402	128598	5222988
2403	128652	5222951
2404	128708	5222981
2405	128761	5222931
2406	128815	5222892
2407	128869	5222861
2408	128925	5222898
