iter	AUC	Logloss
16394	0.9660511017	0.1751095269
16395	0.9660531282	0.1751055518
16396	0.966055572	0.175100705
16397	0.9660577178	0.1750959046
16398	0.9660609365	0.1750908951
16399	0.9660634995	0.1750864551
16400	0.9660652876	0.1750832587
16401	0.9660679102	0.1750787373
16402	0.966070652	0.175073751
16403	0.9660719037	0.1750702757
16404	0.9660745859	0.1750655567
16405	0.9660768509	0.1750614886
16406	0.9660800099	0.1750560955
16407	0.9660838246	0.1750501096
16408	0.9660866261	0.1750451233
16409	0.9660897851	0.1750394628
16410	0.9660918117	0.1750360224
16411	0.9660934806	0.1750323611
16412	0.9660950303	0.1750290717
16413	0.9660969377	0.1750250734
16414	0.9660993218	0.1750205985
16415	0.9661030769	0.1750142988
16416	0.9661067724	0.1750081269
16417	0.9661098719	0.175002571
16418	0.9661137462	0.1749962481
16419	0.9661151171	0.1749935631
16420	0.966117382	0.1749899018
16421	0.9661201835	0.1749854851
16422	0.9661214352	0.174981754
16423	0.9661245346	0.1749766515
16424	0.9661276937	0.1749707469
16425	0.9661306143	0.1749656444
16426	0.9661332965	0.1749613671
16427	0.9661348164	0.1749576128
16428	0.9661368132	0.174953196
16429	0.9661391973	0.174948849
16430	0.9661419392	0.174944037
16431	0.9661449194	0.1749387136
16432	0.9661467671	0.1749348896
16433	0.9661496878	0.1749303334
16434	0.9661514163	0.1749271603
16435	0.9661539793	0.174922697
16436	0.9661555886	0.1749190938
16437	0.9661570787	0.1749154558
16438	0.9661608934	0.174909435
16439	0.9661644697	0.1749035305
16440	0.9661670923	0.1748985209
16441	0.9661688805	0.1748947085
16442	0.9661713243	0.1748902685
16443	0.9661735892	0.1748859563
16444	0.966175735	0.174881249
16445	0.966178298	0.1748771809
16446	0.9661799073	0.1748735893
16447	0.9661822319	0.174869312
16448	0.9661839604	0.1748656507
16449	0.9661862254	0.174861664
16450	0.9661874771	0.1748582352
16451	0.9661900401	0.1748537952
16452	0.9661932588	0.1748486577
16453	0.9661957622	0.1748436249
16454	0.9661980271	0.1748400101
16455	0.966199398	0.1748362791
16456	0.9662020802	0.1748316066
16457	0.9662044644	0.1748274688
16458	0.9662061334	0.1748242143
16459	0.9662092924	0.1748192396
16460	0.9662113786	0.1748153227
16461	0.9662134647	0.1748111151
16462	0.9662160277	0.1748067215
16463	0.9662176967	0.1748027813
16464	0.9662201405	0.1747990154
16465	0.9662235379	0.1747934828
16466	0.9662258029	0.1747898913
16467	0.9662288427	0.1747848236
16468	0.9662299156	0.1747816621
16469	0.9662325382	0.1747772453
16470	0.9662355185	0.1747724915
16471	0.966237247	0.1747688767
16472	0.9662387371	0.1747651108
16473	0.9662410617	0.1747614611
16474	0.9662440419	0.1747559169
16475	0.9662468433	0.1747508376
16476	0.9662490487	0.1747463627
16477	0.9662518501	0.174741667
16478	0.96625489	0.1747366225
16479	0.9662562013	0.1747330542
16480	0.9662590325	0.174728219
16481	0.9662612081	0.1747239069
16482	0.9662629962	0.1747202688
16483	0.9662676454	0.1747129811
16484	0.9662693739	0.174709378
16485	0.9662714899	0.1747050542
16486	0.9662738442	0.1747007885
16487	0.9662755728	0.1746973597
16488	0.9662791491	0.1746919317
16489	0.9662810564	0.1746875962
16490	0.966283679	0.1746826564
16491	0.9662867785	0.1746773563
16492	0.9662900567	0.1746721491
16493	0.9662918448	0.1746682554
16494	0.9662947655	0.1746638386
16495	0.9662975073	0.1746590731
16496	0.9662999511	0.1746549818
16497	0.9663032889	0.174649484
16498	0.9663077593	0.1746432657
16499	0.9663096666	0.1746393836
16500	0.9663130045	0.1746336999
16501	0.9663145542	0.1746308987
16502	0.9663170576	0.17462654
16503	0.966318965	0.1746228787
16504	0.9663210511	0.1746192058
16505	0.9663235545	0.1746143125
16506	0.9663259387	0.1746098841
16507	0.9663285613	0.1746048745
16508	0.9663308263	0.1746011435
16509	0.9663325548	0.1745978658
16510	0.9663354158	0.1745928562
16511	0.9663382173	0.1745887068
16512	0.9663407207	0.1745839529
16513	0.9663446546	0.1745771883
16514	0.9663467407	0.1745731086
16515	0.9663494229	0.1745684128
16516	0.9663513899	0.1745642517
16517	0.9663533866	0.1745603348
16518	0.966356039	0.174555918
16519	0.9663582444	0.1745517569
16520	0.9663606286	0.1745472355
16521	0.9663641453	0.174541668
16522	0.9663661122	0.1745373559
16523	0.9663693309	0.1745318697
16524	0.9663720131	0.1745270926
16525	0.9663739204	0.1745232919
16526	0.9663760662	0.1745191424
16527	0.9663777947	0.1745156439
16528	0.9663795233	0.1745123313
16529	0.9663808346	0.174509379
16530	0.9663832784	0.1745048344
16531	0.9663856626	0.1745005919
16532	0.9663870335	0.174497198
16533	0.9663897753	0.174491677
16534	0.9663915634	0.1744878065
16535	0.9663944244	0.1744828899
16536	0.9663966298	0.1744785894
16537	0.9663981199	0.1744749165
16538	0.9664006829	0.1744697674
16539	0.9664022326	0.1744661294
16540	0.9664039016	0.174462596
16541	0.966406703	0.1744580281
16542	0.9664086998	0.174453867
16543	0.9664099813	0.1744505079
16544	0.9664125443	0.1744454635
16545	0.9664155245	0.1744402447
16546	0.966416955	0.1744371646
16547	0.9664197564	0.1744324224
16548	0.9664218426	0.1744273547
16549	0.966424644	0.1744226125
16550	0.9664277434	0.1744174402
16551	0.9664300084	0.1744135348
16552	0.9664328098	0.1744085252
16553	0.9664362073	0.1744030508
16554	0.9664395452	0.1743980877
16555	0.9664416313	0.174393729
16556	0.9664449096	0.1743881267
16557	0.9664481878	0.1743828265
16558	0.9664503932	0.1743780029
16559	0.966452539	0.1743735164
16560	0.9664562941	0.1743671818
16561	0.9664595127	0.1743618003
16562	0.966462791	0.1743568024
16563	0.966463685	0.1743537339
16564	0.9664649367	0.1743507351
16565	0.9664675593	0.1743464462
16566	0.9664690495	0.1743428546
16567	0.9664705396	0.1743393677
16568	0.9664734006	0.1743341954
16569	0.9664757848	0.1743301506
16570	0.9664772749	0.1743274308
16571	0.9664795399	0.1743229326
16572	0.9664820433	0.1743187367
16573	0.9664843678	0.1743141804
16574	0.9664869905	0.1743092174
16575	0.9664882421	0.1743063464
16576	0.9664900899	0.1743025806
16577	0.9664937854	0.1742968387
16578	0.9664955139	0.1742931891
16579	0.9664987326	0.1742878657
16580	0.9665016532	0.1742830537
16581	0.9665044546	0.1742783347
16582	0.9665075541	0.1742731625
16583	0.9665099382	0.1742685365
16584	0.9665130377	0.1742629806
16585	0.9665164948	0.1742569831
16586	0.9665175676	0.1742537635
16587	0.9665196538	0.1742498465
16588	0.9665216208	0.1742464525
16589	0.9665250182	0.1742401063
16590	0.9665272236	0.1742360266
16591	0.9665296078	0.1742317609
16592	0.9665327668	0.1742264492
16593	0.9665355682	0.1742217302
16594	0.9665378928	0.1742174877
16595	0.966539681	0.1742134894
16596	0.9665430188	0.1742078987
16597	0.9665463567	0.1742024358
16598	0.9665495157	0.1741968683
16599	0.9665517211	0.1741935325
16600	0.9665536284	0.1741902664
16601	0.9665566683	0.17418485
16602	0.9665587544	0.1741808517
16603	0.9665616155	0.1741762024
16604	0.9665632844	0.1741725528
16605	0.9665644765	0.1741693913
16606	0.9665669799	0.1741646839
16607	0.9665703177	0.1741589421
16608	0.9665746093	0.1741522821
16609	0.9665775299	0.17414704
16610	0.9665809274	0.1741412285
16611	0.9665836692	0.1741363468
16612	0.9665850699	0.1741330458
16613	0.9665874839	0.1741286058
16614	0.9665899873	0.1741242239
16615	0.9665920734	0.1741200512
16616	0.9665951133	0.1741147859
16617	0.9665986896	0.1741091835
16618	0.9666013122	0.1741045692
16619	0.9666035771	0.1741003732
16620	0.9666054249	0.1740969444
16621	0.9666067958	0.1740937132
16622	0.9666085839	0.1740903425
16623	0.9666106105	0.1740860071
16624	0.9666146636	0.1740795795
16625	0.966617167	0.1740756044
16626	0.9666193724	0.1740717455
16627	0.9666210413	0.1740685491
16628	0.9666240811	0.1740628771
16629	0.9666270614	0.1740582511
16630	0.9666297436	0.1740529742
16631	0.9666320682	0.1740483947
16632	0.9666343927	0.1740436873
16633	0.9666368365	0.1740394449
16634	0.9666386843	0.1740355279
16635	0.9666416645	0.1740307856
16636	0.9666444659	0.1740257877
16637	0.9666473567	0.1740207316
16638	0.9666494727	0.1740163265
16639	0.9666513205	0.1740124792
16640	0.9666542411	0.1740076091
16641	0.9666558504	0.1740044941
16642	0.9666577578	0.1740001587
16643	0.9666598439	0.1739960906
16644	0.9666619599	0.1739919993
16645	0.9666659832	0.1739851998
16646	0.9666669667	0.1739824916
16647	0.9666697383	0.1739775053
16648	0.9666719437	0.1739732977
16649	0.9666746855	0.1739680673
16650	0.9666764736	0.173963883
16651	0.966678381	0.1739595824
16652	0.9666802287	0.1739565256
16653	0.9666818976	0.1739528526
16654	0.9666839242	0.1739489589
16655	0.9666862488	0.173944391
16656	0.9666901827	0.1739379169
16657	0.9666920304	0.1739351739
16658	0.9666944742	0.1739309198
16659	0.9666976333	0.1739253175
16660	0.9667007327	0.1739205288
16661	0.9667024612	0.1739167861
16662	0.9667044878	0.1739120788
16663	0.9667066932	0.1739078363
16664	0.9667102098	0.173901618
16665	0.9667116404	0.1738977823
16666	0.9667134285	0.1738941094
16667	0.9667159915	0.1738894137
16668	0.9667176008	0.1738860314
16669	0.9667194486	0.1738826607
16670	0.9667218328	0.1738778836
16671	0.9667239785	0.1738735598
16672	0.9667257667	0.1738700612
16673	0.9667279124	0.1738657606
16674	0.9667310119	0.173859891
16675	0.9667339325	0.1738549395
16676	0.9667351842	0.1738512434
16677	0.9667367935	0.1738477797
16678	0.9667399526	0.1738426888
16679	0.9667418003	0.1738382952
16680	0.9667446613	0.1738336692
16681	0.9667467475	0.1738293803
16682	0.9667485952	0.1738261839
16683	0.9667512178	0.1738210814
16684	0.9667536914	0.1738162694
16685	0.966755867	0.1738122943
16686	0.9667569399	0.1738093537
16687	0.9667591453	0.1738045533
16688	0.9667629004	0.1737982768
16689	0.9667645097	0.1737956268
16690	0.966766715	0.1737913611
16691	0.9667685628	0.1737875371
16692	0.9667728245	0.173780877
16693	0.9667762518	0.1737751817
16694	0.9667785168	0.1737709741
16695	0.966781199	0.1737663365
16696	0.9667837024	0.1737616059
16697	0.9667868018	0.1737566661
16698	0.9667895436	0.1737513195
16699	0.9667909145	0.1737477744
16700	0.9667932987	0.1737430322
16701	0.9667952657	0.1737391617
16702	0.9667978287	0.1737344194
16703	0.9668006599	0.1737289798
16704	0.9668023288	0.1737251791
16705	0.9668041468	0.1737220525
16706	0.9668064117	0.1737175543
16707	0.9668088555	0.1737130097
16708	0.9668111205	0.1737085115
16709	0.9668133855	0.173704304
16710	0.9668146968	0.1737012587
16711	0.9668172002	0.173696993
16712	0.9668191671	0.1736930179
16713	0.9668219686	0.1736882989
16714	0.9668257833	0.1736818713
16715	0.966827333	0.1736785471
16716	0.9668309093	0.1736728983
16717	0.9668326378	0.1736692603
16718	0.9668362141	0.1736635068
16719	0.9668377638	0.173659985
16720	0.966840446	0.1736557542
16721	0.9668419361	0.1736521743
16722	0.9668437243	0.1736482922
16723	0.9668465853	0.1736437243
16724	0.9668498039	0.1736383776
16725	0.9668517113	0.1736348675
16726	0.9668568373	0.1736270567
16727	0.9668592215	0.1736225586
16728	0.9668624401	0.1736172352
16729	0.9668638706	0.1736133996
16730	0.9668659568	0.1736090642
16731	0.9668682814	0.1736047868
16732	0.9668710232	0.1735997075
16733	0.966873765	0.1735942563
16734	0.9668750763	0.1735912808
16735	0.9668768644	0.1735877357
16736	0.966879189	0.1735834119
16737	0.9668819904	0.1735781583
16738	0.9668843746	0.1735730092
16739	0.9668877125	0.1735680694
16740	0.9668895006	0.1735644895
16741	0.9668924809	0.1735605841
16742	0.9668943882	0.1735571553
16743	0.9668977857	0.1735515181
16744	0.9668993354	0.173547543
16745	0.9669036865	0.173540697
16746	0.9669055045	0.1735366638
16747	0.9669083953	0.1735320494
16748	0.9669120312	0.1735264819
16749	0.9669132531	0.1735237737
16750	0.9669163227	0.1735185666
16751	0.9669195414	0.1735131037
16752	0.9669215679	0.1735085707
16753	0.9669240713	0.1735041307
16754	0.966925323	0.1735006437
16755	0.966927588	0.1734959712
16756	0.9669291973	0.173492124
16757	0.9669327736	0.1734861962
16758	0.9669342041	0.1734831045
16759	0.9669362903	0.1734792107
16760	0.9669390321	0.1734745382
16761	0.9669421315	0.1734692729
16762	0.9669443965	0.1734647167
16763	0.9669461846	0.1734612065
16764	0.9669496417	0.1734557436
16765	0.9669530988	0.1734501297
16766	0.9669556618	0.1734455153
16767	0.9669571519	0.1734424584
16768	0.9669588804	0.1734391226
16769	0.9669620991	0.1734337062
16770	0.9669646025	0.1734296614
16771	0.9669664502	0.1734262558
16772	0.9669686556	0.1734216066
16773	0.966970861	0.1734174455
16774	0.966974467	0.1734120407
16775	0.9669769406	0.173407438
16776	0.9669790864	0.1734030096
16777	0.9669813514	0.1733985695
16778	0.9669835567	0.1733941528
16779	0.9669860601	0.1733903752
16780	0.9669883847	0.1733859352
16781	0.9669913054	0.1733806002
16782	0.9669933915	0.1733762183
16783	0.9669956565	0.1733719294
16784	0.9669975042	0.173368024
16785	0.9669988155	0.1733645371
16786	0.9670011997	0.1733603062
16787	0.9670039415	0.1733553083
16788	0.9670054913	0.1733520771
16789	0.967007637	0.1733480787
16790	0.967009604	0.1733443593
16791	0.9670132399	0.1733383967
16792	0.9670148492	0.173335456
16793	0.967017293	0.1733301675
16794	0.9670192003	0.17332639
16795	0.9670208693	0.1733230077
16796	0.9670236111	0.1733177075
16797	0.9670266807	0.1733122098
16798	0.9670292139	0.1733078511
16799	0.9670313001	0.1733040271
16800	0.967033565	0.1732999009
16801	0.9670354128	0.1732956817
16802	0.9670371711	0.1732918461
16803	0.9670385122	0.1732883475
16804	0.9670419097	0.1732832101
16805	0.9670452476	0.173277538
16806	0.9670472145	0.1732738651
16807	0.9670498967	0.1732690415
16808	0.9670537114	0.1732630789
16809	0.967056632	0.1732584296
16810	0.9670583606	0.1732551984
16811	0.9670609832	0.17325034
16812	0.9670630693	0.1732465276
16813	0.9670668244	0.1732406811
16814	0.9670687318	0.1732369269
16815	0.9670710266	0.1732329053
16816	0.9670730829	0.1732287326
16817	0.9670757055	0.1732235487
16818	0.9670785069	0.1732186902
16819	0.9670810103	0.1732145756
16820	0.9670836329	0.1732095661
16821	0.9670860469	0.1732055328
16822	0.9670882225	0.1732016623
16823	0.9670901299	0.1731975245
16824	0.9670910239	0.1731943514
16825	0.9670932889	0.1731905158
16826	0.9670950174	0.1731860409
16827	0.9670980573	0.1731804502
16828	0.9671006203	0.1731752081
16829	0.9671043754	0.1731695477
16830	0.9671080112	0.1731640964
16831	0.9671118259	0.1731577967
16832	0.9671149254	0.1731525547
16833	0.9671167135	0.1731485331
16834	0.9671195149	0.1731437211
16835	0.9671223164	0.1731387232
16836	0.9671240449	0.173134934
16837	0.967125833	0.1731314239
16838	0.9671285748	0.1731271001
16839	0.9671299458	0.1731237294
16840	0.9671327472	0.1731185803
16841	0.9671342969	0.173115291
16842	0.9671372473	0.1731108509
16843	0.9671401978	0.1731055508
16844	0.9671437144	0.1730998322
16845	0.9671453238	0.173095799
16846	0.9671472907	0.1730920215
16847	0.9671494961	0.1730870236
16848	0.9671524763	0.1730820489
16849	0.9671541452	0.1730785038
16850	0.9671560526	0.1730749471
16851	0.9671566486	0.1730727852
16852	0.9671593308	0.1730689496
16853	0.967161119	0.1730649861
16854	0.96716398	0.1730600114
16855	0.967166245	0.1730560131
16856	0.9671708643	0.1730487951
16857	0.9671721458	0.1730456337
16858	0.9671741724	0.1730420421
16859	0.967176199	0.1730380089
16860	0.9671780169	0.1730347195
16861	0.9671810269	0.1730292916
16862	0.9671825767	0.1730258046
16863	0.9671854377	0.1730206904
16864	0.967186749	0.1730180636
16865	0.9671893716	0.1730136468
16866	0.9671904445	0.1730102761
16867	0.9671940804	0.1730044994
16868	0.9671959877	0.1730007684
16869	0.9671978354	0.1729969212
16870	0.9671991467	0.1729939922
16871	0.9672009945	0.172990203
16872	0.9672027826	0.1729862628
16873	0.9672055244	0.1729814741
16874	0.9672083259	0.1729767318
16875	0.9672105908	0.1729727683
16876	0.9672125578	0.1729689792
16877	0.9672147036	0.1729651668
16878	0.9672184289	0.1729593436
16879	0.9672212601	0.1729545201
16880	0.9672226906	0.1729512423
16881	0.9672251344	0.1729468953
16882	0.9672263265	0.1729434432
16883	0.9672288299	0.1729390032
16884	0.9672317505	0.1729335287
16885	0.967233181	0.1729301812
16886	0.967235446	0.1729257877
16887	0.9672374129	0.1729219405
16888	0.9672397971	0.1729174888
16889	0.9672425985	0.1729128512
16890	0.9672454596	0.1729081554
16891	0.9672478437	0.1729038898
16892	0.9672499895	0.1728999612
16893	0.967253089	0.1728949167
16894	0.9672554135	0.1728906743
16895	0.9672572911	0.1728869665
16896	0.9672603011	0.1728821662
16897	0.9672624767	0.1728775983
16898	0.9672646523	0.1728732861
16899	0.9672665596	0.1728687531
16900	0.9672688246	0.172863976
16901	0.9672715664	0.1728589083
16902	0.9672748446	0.1728538406
16903	0.9672765136	0.172850005
16904	0.9672792554	0.1728455301
16905	0.9672818184	0.1728406368
16906	0.9672834873	0.1728373126
16907	0.9672852755	0.1728340697
16908	0.9672882557	0.1728297459
16909	0.9672907591	0.1728253059
16910	0.9672938585	0.1728199941
16911	0.9672966599	0.1728147056
16912	0.9672993422	0.1728103353
16913	0.9673027992	0.172804733
16914	0.9673053622	0.1728002348
16915	0.967307806	0.1727957367
16916	0.9673098326	0.1727921219
16917	0.9673116803	0.1727883328
16918	0.96731323	0.1727846831
16919	0.9673168063	0.1727794992
16920	0.9673178792	0.1727766283
16921	0.9673196673	0.1727734087
16922	0.9673217535	0.1727695033
16923	0.9673236012	0.1727656561
16924	0.9673249722	0.172762297
16925	0.967327714	0.1727577407
16926	0.9673305154	0.1727531496
16927	0.967333734	0.1727476751
16928	0.9673363566	0.1727432351
16929	0.9673389196	0.1727391902
16930	0.9673417807	0.1727341342
16931	0.9673435688	0.1727307286
16932	0.9673454762	0.1727265327
16933	0.9673467577	0.1727232782
16934	0.9673487544	0.1727200005
16935	0.9673519731	0.1727143516
16936	0.9673541188	0.1727100395
16937	0.967355907	0.1727068198
16938	0.9673594832	0.1727011594
16939	0.9673614502	0.1726975678
16940	0.9673642516	0.172692907
16941	0.9673669934	0.1726881647
16942	0.9673697948	0.1726835039
16943	0.9673725367	0.1726787152
16944	0.9673758149	0.1726729268
16945	0.9673789144	0.1726677429
16946	0.9673820138	0.1726629891
16947	0.9673839808	0.1726594557
16948	0.9673885405	0.1726524469
16949	0.9673898816	0.1726486578
16950	0.967391789	0.1726448686
16951	0.9673945308	0.1726402194
16952	0.9673964381	0.1726361048
16953	0.9673987627	0.1726312347
16954	0.9674013853	0.1726262368
16955	0.9674042463	0.1726219246
16956	0.9674056768	0.1726187864
16957	0.9674079418	0.1726146137
16958	0.967410624	0.1726099993
16959	0.9674132466	0.1726048503
16960	0.9674143791	0.1726019096
16961	0.9674171209	0.1725972604
16962	0.9674192369	0.1725930877
16963	0.9674214721	0.1725888336
16964	0.9674239755	0.1725844052
16965	0.9674258828	0.172581081
16966	0.9674283266	0.1725766061
16967	0.96743083	0.1725717244
16968	0.9674335718	0.1725667148
16969	0.9674367309	0.1725614728
16970	0.9674392343	0.1725570793
16971	0.9674420953	0.1725522324
16972	0.9674444795	0.1725477808
16973	0.9674464464	0.1725442938
16974	0.9674497843	0.172538924
16975	0.9674522281	0.1725342863
16976	0.9674540758	0.1725308808
16977	0.9674563408	0.1725259409
16978	0.9674588442	0.1725216055
16979	0.9674614072	0.1725165727
16980	0.9674639106	0.1725120048
16981	0.9674662948	0.1725076926
16982	0.9674694538	0.1725027412
16983	0.9674709141	0.1724996494
16984	0.9674745798	0.1724940704
16985	0.9674762487	0.1724905834
16986	0.9674780965	0.172487143
16987	0.9674805403	0.1724823775
16988	0.9674839377	0.1724767519
16989	0.9674861133	0.1724727768
16990	0.9674889445	0.1724677789
16991	0.9674910903	0.1724635364
16992	0.9674927592	0.1724591545
16993	0.967495203	0.172454575
16994	0.9674969316	0.1724507742
16995	0.9675003886	0.172445416
16996	0.9675027132	0.1724414525
16997	0.9675045609	0.1724380934
16998	0.9675073028	0.1724329909
16999	0.9675101042	0.1724287601
17000	0.9675126076	0.1724241922
17001	0.967515111	0.172419973
17002	0.9675163627	0.1724166372
17003	0.9675184488	0.1724130107
17004	0.9675199986	0.172409733
17005	0.9675231576	0.1724049559
17006	0.9675247073	0.1724010622
17007	0.9675275087	0.1723956342
17008	0.9675287008	0.1723924611
17009	0.9675310254	0.1723883697
17010	0.9675331712	0.1723846852
17011	0.967536509	0.1723798268
17012	0.9675382972	0.1723761538
17013	0.9675402045	0.1723720974
17014	0.9675427675	0.1723672041
17015	0.9675447941	0.1723625316
17016	0.9675477743	0.1723580334
17017	0.9675496221	0.1723546976
17018	0.9675510526	0.1723512106
17019	0.9675536156	0.1723461313
17020	0.9675545692	0.1723430163
17021	0.9675558209	0.172340006
17022	0.9675585628	0.1723353916
17023	0.9675606489	0.1723309167
17024	0.9675626755	0.1723274181
17025	0.9675656557	0.1723223272
17026	0.9675684571	0.1723172479
17027	0.9675713181	0.1723122383
17028	0.9675732851	0.1723083097
17029	0.9675747156	0.1723047298
17030	0.9675768912	0.1723007082
17031	0.9675784707	0.172296861
17032	0.9675812125	0.1722920374
17033	0.9675832987	0.1722885156
17034	0.9675859213	0.1722831108
17035	0.9675884247	0.17227888
17036	0.9675908685	0.1722741959
17037	0.9675936699	0.1722690701
17038	0.9675963521	0.1722646417
17039	0.9675990343	0.1722597948
17040	0.9676010013	0.1722557732
17041	0.9676024318	0.1722524374
17042	0.967605412	0.1722474511
17043	0.9676064253	0.1722444058
17044	0.9676085711	0.1722402448
17045	0.9676110148	0.1722357582
17046	0.9676122665	0.1722320272
17047	0.967615068	0.1722272385
17048	0.9676168561	0.1722240073
17049	0.9676184058	0.1722202646
17050	0.9676209688	0.1722148483
17051	0.9676221609	0.1722117565
17052	0.9676247835	0.172206561
17053	0.9676281214	0.1722013654
17054	0.967630744	0.1721962745
17055	0.9676341414	0.172190707
17056	0.9676375389	0.1721854418
17057	0.9676408172	0.1721801416
17058	0.9676436782	0.1721753413
17059	0.9676456451	0.1721714592
17060	0.9676471949	0.1721680187
17061	0.9676502347	0.1721628116
17062	0.967651844	0.1721593711
17063	0.9676543474	0.1721547568
17064	0.9676564932	0.1721507584
17065	0.9676588774	0.1721463068
17066	0.9676610231	0.1721421341
17067	0.9676634669	0.1721383449
17068	0.9676660597	0.1721334632
17069	0.9676681161	0.1721294416
17070	0.9676706195	0.1721244902
17071	0.9676731825	0.1721197014
17072	0.9676754475	0.1721147151
17073	0.9676779509	0.1721103448
17074	0.9676806927	0.1721057421
17075	0.9676848054	0.1720995818
17076	0.9676866233	0.1720956416
17077	0.9676892757	0.172091004
17078	0.9676914215	0.1720878192
17079	0.9676942825	0.1720830421
17080	0.9676954746	0.172079869
17081	0.9676975012	0.1720756963
17082	0.9677003026	0.1720712447
17083	0.9677032232	0.1720663978
17084	0.9677058756	0.1720616207
17085	0.9677083492	0.1720568553
17086	0.9677110314	0.1720517643
17087	0.9677142501	0.1720464293
17088	0.9677166343	0.1720423845
17089	0.9677194357	0.1720371889
17090	0.9677222371	0.1720325978
17091	0.9677261114	0.1720273558
17092	0.9677277803	0.1720235783
17093	0.967730701	0.17201779
17094	0.9677348137	0.1720109091
17095	0.9677372575	0.172005423
17096	0.9677403569	0.1720010062
17097	0.9677414298	0.1719972403
17098	0.9677430391	0.1719942067
17099	0.9677454829	0.1719896737
17100	0.9677481651	0.1719847222
17101	0.9677505493	0.1719802473
17102	0.9677527547	0.1719763071
17103	0.9677557945	0.1719713091
17104	0.9677577913	0.171967334
17105	0.9677599669	0.1719638355
17106	0.9677624702	0.1719594884
17107	0.9677635431	0.1719565129
17108	0.9677657485	0.1719519102
17109	0.9677678943	0.1719481559
17110	0.9677703381	0.171943402
17111	0.9677739739	0.1719376718
17112	0.9677758217	0.17193372
17113	0.9677776694	0.1719297332
17114	0.9677804708	0.1719248748
17115	0.9677827954	0.1719205277
17116	0.9677846432	0.1719164015
17117	0.9677872062	0.1719119034
17118	0.9677893519	0.1719073239
17119	0.9677909017	0.1719033372
17120	0.9677940011	0.171897514
17121	0.9677962661	0.1718936202
17122	0.9677999616	0.1718874948
17123	0.9678025246	0.1718828572
17124	0.9678047299	0.1718787659
17125	0.9678088427	0.1718724313
17126	0.967810452	0.1718686189
17127	0.967812717	0.1718638651
17128	0.9678152204	0.171859425
17129	0.9678173065	0.171855171
17130	0.9678192139	0.1718507658
17131	0.9678208828	0.1718467907
17132	0.967822969	0.1718424204
17133	0.9678250551	0.1718378177
17134	0.9678266048	0.1718341215
17135	0.9678279161	0.1718311809
17136	0.9678302407	0.1718271825
17137	0.9678325653	0.1718232423
17138	0.9678351283	0.1718190579
17139	0.9678369761	0.1718145017
17140	0.9678388834	0.171811224
17141	0.9678404331	0.1718081555
17142	0.9678428769	0.1718042269
17143	0.9678467512	0.1717979736
17144	0.9678488374	0.1717944053
17145	0.967852354	0.1717881056
17146	0.9678548574	0.1717837702
17147	0.9678579569	0.1717783189
17148	0.9678611755	0.1717724144
17149	0.9678627849	0.1717692297
17150	0.9678649306	0.1717654289
17151	0.9678669572	0.1717614538
17152	0.9678688049	0.1717571997
17153	0.9678714871	0.1717527946
17154	0.9678739309	0.1717482151
17155	0.9678769708	0.1717427754
17156	0.9678794146	0.1717383819
17157	0.9678815603	0.1717350577
17158	0.9678832889	0.1717311872
17159	0.9678844213	0.1717287347
17160	0.9678865671	0.1717246201
17161	0.9678899646	0.1717182855
17162	0.9678929448	0.1717128343
17163	0.9678949714	0.1717086384
17164	0.9678962827	0.1717051747
17165	0.9678977728	0.1717019667
17166	0.9679003954	0.1716971431
17167	0.9679021835	0.1716935051
17168	0.967904985	0.171688728
17169	0.9679065943	0.1716851713
17170	0.9679086208	0.1716814286
17171	0.9679105878	0.171677779
17172	0.9679130316	0.1716730019
17173	0.9679148793	0.171669329
17174	0.9679166675	0.1716658769
17175	0.9679188728	0.171661495
17176	0.9679204822	0.171659089
17177	0.9679229856	0.1716545792
17178	0.967926383	0.1716483957
17179	0.9679288864	0.1716442928
17180	0.9679307938	0.1716399341
17181	0.9679331779	0.1716350175
17182	0.9679352045	0.1716308681
17183	0.9679375291	0.1716269162
17184	0.9679408073	0.1716212674
17185	0.9679425359	0.1716172923
17186	0.9679448605	0.1716129917
17187	0.9679479003	0.1716079357
17188	0.9679499865	0.1716039141
17189	0.9679517746	0.1715993927
17190	0.9679535031	0.1715961615
17191	0.9679559469	0.1715920353
17192	0.9679590464	0.1715872698
17193	0.9679608941	0.171583376
17194	0.9679626822	0.1715799472
17195	0.9679641724	0.1715759837
17196	0.967967391	0.1715709277
17197	0.9679683745	0.171567557
17198	0.9679703116	0.1715641979
17199	0.9679726362	0.1715599322
17200	0.9679754376	0.1715554573
17201	0.9679767489	0.1715521912
17202	0.9679795504	0.1715470073
17203	0.9679807425	0.1715443689
17204	0.9679834843	0.1715399405
17205	0.967985034	0.171536593
17206	0.967987299	0.1715323389
17207	0.9679900408	0.1715279222
17208	0.9679917693	0.1715239935
17209	0.9679951072	0.1715182285
17210	0.9679974318	0.1715139047
17211	0.9679987431	0.1715102667
17212	0.9680005908	0.1715066286
17213	0.9680034518	0.1715014215
17214	0.9680059552	0.1714968536
17215	0.968008697	0.1714919254
17216	0.9680114388	0.1714876248
17217	0.9680134058	0.1714836381
17218	0.9680165052	0.1714783728
17219	0.9680185914	0.1714742582
17220	0.9680204391	0.1714704691
17221	0.9680251479	0.1714632512
17222	0.9680280089	0.171458567
17223	0.9680310488	0.1714529996
17224	0.9680328965	0.1714491174
17225	0.9680354595	0.1714444217
